source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	donor_id	PAM50_subtype	n_donors	tensor_score
Macrophage	Malignant cell	S100A4	ERBB2	1.2816705	0.0	1.1141949	0.5790176292754832	0.9984792020271492	0.05422762	0.8805649	0.09570811819555726	0.14402262677822286	BIOKEY_24	LumA	24	0.8559773732217771
Malignant cell	NK	ZG16B	CXCR4	1.280385	0.0	1.6317368	0.8258424373158755	1.820116177854528	0.13852961	0.89921635	0.05275165790396557	0.14471798427960197	BIOKEY_24	LumA	27	0.855282015720398
Fibroblast_Stromal	Malignant cell	COL6A3	SDC1	1.4377966	0.0	1.0320483	1.1774143357242841	2.3084155485083615	0.2707925	0.8764786	0.03153736738685599	0.14541483188879417	BIOKEY_24	LumA	27	0.8545851681112058
Malignant cell	Endothelial	HMGB1	THBD	1.277554	0.0	1.3037683	0.9870318577592119	0.7316910271433711	0.063900754	0.8885836	0.05275165790396557	0.14597336333037705	BIOKEY_24	LumA	39	0.854026636669623
Malignant cell	Fibroblast_Stromal	MDK	LRP1	1.2756896	0.0	1.6160234	1.0595969121545799	1.4235337493833313	0.18297328	0.898777	0.05275165790396557	0.14765472942290347	BIOKEY_24	LumA	39	0.8523452705770965
Mural	Malignant cell	COL3A1	DDR1	1.2755039	0.0	1.0981538	0.8016158824756185	0.7699963583462281	0.23959042	0.87980026	0.05275165790396557	0.14793579407503146	BIOKEY_24	LumA	22	0.8520642059249686
Fibroblast_Stromal	Malignant cell	COL6A1	CD44	1.3267347	0.0	1.0205197	0.8971246568377709	1.364784058505006	0.026295474	0.8758692	0.3071075822205344	0.1499098268907678	BIOKEY_24	LumA	45	0.8500901731092322
Malignant cell	Macrophage	S100A9	CD68	1.2727003	0.0	1.3950977	1.2596671956446752	2.897156611720812	0.33575806	0.8918913	0.018311111928194866	0.1499098268907678	BIOKEY_24	LumA	23	0.8500901731092322
Fibroblast_Stromal	Malignant cell	VCAN	ITGB1	1.2707908	0.0	1.0373886	0.8874757637533975	1.242284508528027	0.0378278	0.8767577	0.11461445732981332	0.1513269695639404	BIOKEY_24	LumA	41	0.8486730304360596
Endothelial	Malignant cell	HSPG2	SDC1	1.4185413	0.0	1.0158607	1.6864995213965455	2.088618017348112	0.2656424	0.87562025	0.001322457983384444	0.15161108231988002	BIOKEY_24	LumA	22	0.84838891768012
Malignant cell	Endothelial	CALM3	AQP1	1.2621325	0.0	1.0880809	1.8111515843968566	1.6320785696620246	0.08128018	0.87931216	0.05275165790396557	0.156045368521023	BIOKEY_24	LumA	37	0.843954631478977
CD8_T	Malignant cell	S100A4	ERBB3	1.2472414	0.0	1.2960142	0.5665586590357685	0.8350275557298213	0.06985303	0.888288	0.10498199839876142	0.1655258854971993	BIOKEY_24	LumA	20	0.8344741145028007
Treg	Malignant cell	LTB	TNFRSF1A	1.4202719	0.0	0.9661841	1.2284312422570278	1.32100140908403	0.023135662	0.87286425	0.3295868996353059	0.16760002657973033	BIOKEY_24	LumA	33	0.8323999734202696
Treg	Malignant cell	IL16	CD9	1.2424101	0.0	0.9930142	0.6035653985414862	1.1381507825632446	0.03522576	0.8743763	0.1407624248705309	0.16908851625440213	BIOKEY_24	LumA	22	0.8309114837455979
Fibroblast_Stromal	Malignant cell	VCAN	CD44	1.2487062	0.0	0.9476921	0.8941857644956122	1.2625805420309795	0.031653333	0.87178814	0.18801098746998965	0.17479732298496642	BIOKEY_24	LumA	43	0.8252026770150336
Mural	Malignant cell	JAG1	CD46	1.2302334	0.0	1.4287953	1.8061673062583148	1.629829910031613	0.13906726	0.8930366	0.017685678856880757	0.17555466477937204	BIOKEY_24	LumA	16	0.824445335220628
Malignant cell	Naive_T	TFF3	CXCR4	1.2267404	0.0	1.2595166	0.5167631243684983	1.941698199478151	0.068533	0.8868628	0.15107298238140102	0.1785983077814183	BIOKEY_24	LumA	16	0.8214016922185817
Endothelial	Malignant cell	COL4A1	CD44	1.2286626	0.0	0.92898446	1.252423537603223	1.2695941453150155	0.02291651	0.8706698	0.3802569539518731	0.18012871286159848	BIOKEY_24	LumA	29	0.8198712871384015
Mural	Malignant cell	COL1A2	SDC1	1.308043	0.0	0.9229661	0.6540653019590946	0.3494150991703868	0.1285805	0.8703034	0.31120229348923867	0.18212674747144594	BIOKEY_24	LumA	13	0.817873252528554
Mural	Malignant cell	COL4A2	CD44	1.2221215	0.0	0.92287934	1.2131791158442264	0.756996222157625	0.020952517	0.870298	0.46440661327061605	0.1822808273624838	BIOKEY_24	LumA	31	0.8177191726375161
CD4_Tconv	Malignant cell	CCL5	SDC4	1.2189962	0.0	0.9302681	0.8122722127890307	1.1593294998451023	0.14507215	0.87074745	0.05275165790396557	0.18413435103245818	BIOKEY_24	LumA	32	0.8158656489675418
Fibroblast_Stromal	Malignant cell	COL6A1	SDC1	1.3035697	0.0	0.9192055	1.141155751306867	2.09765418739234	0.22924931	0.8700728	0.03957287943989275	0.18475402992172568	BIOKEY_24	LumA	29	0.8152459700782744
Malignant cell	Treg	NECTIN2	TIGIT	1.2069194	0.0	1.318242	1.6937320281723536	1.8015871431325428	0.15099235	0.889129	0.013732331528971057	0.19391973020336817	BIOKEY_24	LumA	10	0.8060802697966318
Treg	Malignant cell	TIGIT	NECTIN2	1.2069194	0.0	1.318242	1.6937320281723536	1.8015871431325428	0.15099235	0.889129	0.013732331528971057	0.19391973020336817	BIOKEY_24	LumA	10	0.8060802697966318
Mural	Malignant cell	TIMP3	DDR1	1.1981163	0.0	1.0132833	1.3017694187714304	1.4876324779699859	0.31525657	0.87548184	0.015711024287177303	0.20150308163331554	BIOKEY_24	LumA	21	0.7984969183666845
Malignant cell	Treg	ZG16B	CXCR4	1.1971767	0.0	1.4041052	0.735689181696412	1.75497192660257	0.11920439	0.8922012	0.05275165790396557	0.20198624036552368	BIOKEY_24	LumA	23	0.7980137596344763
Malignant cell	Endothelial	COL4A5	ITGA9_ITGB1	0.12929653	0.0	0.016340438	0.7401128941524402	0.2885429656626983	0.5148993	0.4716975	0.18162022382948662	0.20486138511172236	BIOKEY_24	LumA	11	0.7951386148882776
Malignant cell	Mural	MDK	NCL	1.1919651	0.0	1.420258	0.35531107548686625	0.44341508798454443	0.036718488	0.89275	0.4251445316891045	0.20570706305519465	BIOKEY_24	LumA	22	0.7942929369448053
Endothelial	Malignant cell	COL4A2	CD44	1.1892873	0.0	0.8922336	1.164019607595741	1.0549076716067831	0.020256754	0.86838007	0.46440661327061605	0.2078230227677615	BIOKEY_24	LumA	29	0.7921769772322385
Malignant cell	Endothelial	LGALS3BP	ITGB1	1.1871281	0.0	1.2978364	0.591731154526047	0.5684687117253889	0.03141021	0.8883577	0.19172575168043146	0.20929341467566281	BIOKEY_24	LumA	19	0.7907065853243371
Fibroblast_Stromal	Malignant cell	S100A4	ERBB3	1.1866142	0.0	1.2065606	0.5252900872044194	0.6796282186357169	0.065031625	0.88468987	0.1410244912178213	0.20962077732909246	BIOKEY_24	LumA	24	0.7903792226709075
Malignant cell	Endothelial	ADAM15	ITGB1	1.1816114	0.0	1.2810555	0.7183535636920791	0.9390554377477389	0.04604738	0.8877107	0.06301835010451222	0.2122474731945182	BIOKEY_24	LumA	19	0.7877525268054818
Fibroblast_Stromal	Malignant cell	COL5A2	DDR1	1.1801456	0.0	0.9935749	1.275209136591218	2.1650700161278342	0.45137432	0.87440723	0.016445489452340336	0.21356609941431476	BIOKEY_24	LumA	34	0.7864339005856853
Mural	Malignant cell	COL6A2	SDC1	1.2200007	0.0	0.84895015	0.8604414303266201	0.9610194762420559	0.1492197	0.8655122	0.05275165790396557	0.2145573933271496	BIOKEY_24	LumA	12	0.7854426066728504
Fibroblast_Stromal	Malignant cell	C3	IFITM1	1.1743896	0.0	1.3648833	0.5402576386735694	0.906698994166339	0.033673618	0.8908312	0.1603938953059508	0.218375417168771	BIOKEY_24	LumA	15	0.7816245828312289
Endothelial	Malignant cell	COL4A1	SDC1	1.2054976	0.0	0.83675754	1.496454632072319	2.0024642742023495	0.19979082	0.86466795	0.004765228921129201	0.222894150970481	BIOKEY_24	LumA	19	0.7771058490295191
Endothelial	Malignant cell	APP	NOTCH2	1.1684709	0.0	0.8399969	0.8814468683160863	1.1224978957933716	0.08668896	0.8648939	0.05275165790396557	0.22323045222118815	BIOKEY_24	LumA	15	0.7767695477788119
Mural	Malignant cell	COL4A2	SDC1	1.1989565	0.0	0.83125854	1.4572102103133227	1.4898663510449592	0.18266831	0.8642818	0.015590716379257154	0.2250839149672635	BIOKEY_24	LumA	15	0.7749160850327366
CD4_Tconv	Malignant cell	CCL5	SDC1	1.1923908	0.0	0.82573885	0.6657519009529627	0.9430553340279908	0.07834626	0.8638905	0.05275165790396557	0.22728279224635603	BIOKEY_24	LumA	20	0.7727172077536439
CD8_T	Malignant cell	S100A4	ERBB2	1.1557245	0.0	0.97447026	0.4932874056022065	0.6372554226955799	0.047427252	0.8733373	0.17698265092393975	0.2342771087901949	BIOKEY_24	LumA	18	0.7657228912098051
Malignant cell	Macrophage	S100A8	CD68	1.1474018	0.0	0.9573822	1.235660411220105	2.6143157867588935	0.29135576	0.8723555	0.022025328772209835	0.2415349620516779	BIOKEY_24	LumA	15	0.7584650379483221
Endothelial	Malignant cell	COL4A2	SDC1	1.1661223	0.0	0.80365527	1.4080507020648372	1.7877778004941174	0.17660253	0.86228895	0.007846364815052733	0.24170893297236717	BIOKEY_24	LumA	18	0.7582910670276328
Malignant cell	Macrophage	TFF3	CXCR4	1.1376767	0.0	0.95276463	0.42026569617344395	1.760649769118014	0.05184197	0.87208617	0.2851559105423738	0.24835797653788141	BIOKEY_24	LumA	16	0.7516420234621186
Fibroblast_Stromal	Malignant cell	COL1A1	ITGA3_ITGB1	2.084263	0.0	0.31569922	1.1486080642985006	3.2943566342552546	0.108360305	0.79693425	0.04563066966653263	0.2535793781016753	BIOKEY_24	LumA	20	0.7464206218983247
Fibroblast_Stromal	Malignant cell	FN1	IL17RC	1.4306262	0.0	0.772446	1.076455334210631	2.498719703077092	0.18486418	0.85992026	0.05275165790396557	0.2602654348641913	BIOKEY_24	LumA	25	0.7397345651358087
Malignant cell	Endothelial	VEGFA	ITGA9	0.13566455	0.0	0.018234504	0.7296319403838869	0.2787351271322879	0.32774183	0.48538047	0.4473670211301631	0.2609800871557586	BIOKEY_24	LumA	11	0.7390199128442414
Malignant cell	Macrophage	PIP	CD4	1.1227175	0.0	0.8407947	0.8079415909969083	2.491199113604299	0.16506657	0.86494935	0.05275165790396557	0.2626028409637268	BIOKEY_24	LumA	10	0.7373971590362731
Endothelial	Malignant cell	APP	NCSTN	1.1482087	0.0	0.7632737	0.8748810635907275	1.1197364550377826	0.07164769	0.8591994	0.05275165790396557	0.2660347115511462	BIOKEY_24	LumA	13	0.7339652884488538
Fibroblast_Stromal	Malignant cell	C3	CD46	1.1166209	0.0	1.2153771	0.8645037990136001	1.778882847357434	0.11657112	0.8850607	0.05275165790396557	0.2667595572584782	BIOKEY_24	LumA	25	0.7332404427415218
Malignant cell	Fibroblast_Stromal	LGALS3BP	ITGB1	1.1076218	0.0	1.16215	0.49934144747949166	0.600252178608618	0.028126331	0.88276315	0.2595344222743596	0.27442010996963084	BIOKEY_24	LumA	25	0.7255798900303692
Malignant cell	Fibroblast_Stromal	APP	LRP1	1.1047598	0.0	1.1434789	0.9625506137118148	1.1670394508844284	0.0914634	0.8819225	0.05275165790396557	0.2766253339899518	BIOKEY_24	LumA	36	0.7233746660100482
Fibroblast_Stromal	Malignant cell	MDK	SDC4	1.1046706	0.0	0.8219894	0.7555683143672863	1.2146511429533131	0.33013657	0.8636228	0.05275165790396557	0.27699359582782834	BIOKEY_24	LumA	26	0.7230064041721717
Malignant cell	NK	S100A8	CD69	1.1025513	0.0	0.908216	0.7664621217643729	1.7556187385855062	0.06834482	0.86939144	0.05275165790396557	0.27957702268511186	BIOKEY_24	LumA	11	0.7204229773148881
Fibroblast_Stromal	Malignant cell	FBLN1	ITGB1	1.1022012	0.0	0.8651429	0.8789116563771587	1.0783311184684554	0.04833651	0.866608	0.05429105985982558	0.28031694875393465	BIOKEY_24	LumA	34	0.7196830512460654
Malignant cell	Fibroblast_Stromal	ADAM15	ITGB1	1.1021053	0.0	1.1471235	0.6259638566455239	0.970838904630968	0.041233208	0.88208807	0.08989725552501505	0.280502087413051	BIOKEY_24	LumA	27	0.719497912586949
Malignant cell	Endothelial	AZGP1	ITGAV	1.673488	0.0	0.73248047	0.4459202589797867	2.2770102050819174	0.065888144	0.85669	0.24546497026756156	0.28477357975491	BIOKEY_24	LumA	12	0.71522642024509
Fibroblast_Stromal	Malignant cell	S100A4	ERBB2	1.0950973	0.0	0.9072103	0.4520188337708574	0.4818560856014754	0.044153724	0.86932856	0.23286552800824073	0.2870127819956211	BIOKEY_24	LumA	22	0.7129872180043789
Mural	Malignant cell	COL1A1	DDR1	1.0947162	0.0	0.8998848	0.6306176769149299	0.2670141399605308	0.18516654	0.86886734	0.47347768815362296	0.2875737008866194	BIOKEY_24	LumA	23	0.7124262991133806
Fibroblast_Stromal	Malignant cell	MDK	NOTCH2	1.0897316	0.0	0.7701274	0.6309373634122144	0.971672087075023	0.1125044	0.8597392	0.06707843310704432	0.29188905040671487	BIOKEY_24	LumA	17	0.7081109495932851
Fibroblast_Stromal	Malignant cell	SLIT2	GPC1	0.1806315	0.0	0.019238971	0.5808584142161866	0.36042752967856595	0.15305978	0.49207976	0.2944577891018622	0.2944008086537185	BIOKEY_24	LumA	10	0.7055991913462816
Malignant cell	Endothelial	MDK	ITGA6_ITGB1	1.0842509	0.0	1.1684003	1.3191262720664412	1.1579832977012618	0.20703544	0.8830404	0.05275165790396557	0.29698855811334784	BIOKEY_24	LumA	24	0.7030114418866522
Malignant cell	Mural	MDK	SDC2	1.0815743	0.0	1.1621418	1.2145355757951333	1.1140233640031885	0.17097099	0.8827628	0.05275165790396557	0.29983725975279574	BIOKEY_24	LumA	20	0.7001627402472043
Malignant cell	Endothelial	ANXA2	ROBO4	1.0788981	0.0	1.0110661	1.4276152968838058	0.6769006103332349	0.116712034	0.8753624	0.05275165790396557	0.3017425702599057	BIOKEY_24	LumA	36	0.6982574297400943
Macrophage	Malignant cell	PSAP	CELSR1	1.289369	0.0	0.70903325	0.718307146122212	1.3147548917850873	0.14440814	0.8546812	0.05275165790396557	0.30250604952728416	BIOKEY_24	LumA	10	0.6974939504727158
Fibroblast_Stromal	Malignant cell	MDK	SDC1	1.0780653	0.0	0.72962683	0.6090480025312183	0.9983769771362017	0.17829037	0.8564502	0.07833944942662656	0.302697031860494	BIOKEY_24	LumA	16	0.697302968139506
Mural	Malignant cell	COL4A1	CD44	1.0775782	0.0	0.7879703	1.023976094879163	0.6468711160666787	0.019437924	0.86111444	0.4933850542617923	0.30346153813297067	BIOKEY_24	LumA	24	0.6965384618670294
Macrophage	Malignant cell	APOE	LRP5	1.2396429	0.0	0.706792	1.0193969189990868	2.2943057052456473	0.23485413	0.8544845	0.05275165790396557	0.3038440864261196	BIOKEY_24	LumA	12	0.6961559135738804
Malignant cell	Endothelial	LAMA5	ITGA9_ITGB1	0.14029412	0.0	0.019611496	0.656418837668569	0.20491146489867768	0.104764	0.49447656	0.4860752881111871	0.3073552186780993	BIOKEY_24	LumA	12	0.6926447813219008
Fibroblast_Stromal	Malignant cell	TIMP2	ITGB1	1.0710394	0.0	0.8333054	0.8342318329213946	0.7949941300718665	0.02851462	0.86442596	0.25337445455075797	0.3099913736807292	BIOKEY_24	LumA	32	0.6900086263192708
Malignant cell	Treg	CD59	CD2	1.1772228	0.0	0.6999148	0.9339970784451375	0.897834780020176	0.02322295	0.8538755	0.4045305848388098	0.3115360193999417	BIOKEY_24	LumA	42	0.6884639806000583
Fibroblast_Stromal	Malignant cell	COL1A2	ITGA3_ITGB1	1.9794953	0.0	0.29953095	1.1439007985173717	3.0518856945902866	0.10533268	0.7926472	0.05025310620353636	0.31297465551185083	BIOKEY_24	LumA	24	0.6870253444881491
Malignant cell	Endothelial	LGALS3	MCAM	1.0678802	0.0	0.9299297	0.8543163368752632	0.9076708317643932	0.042790722	0.870727	0.07912989527338966	0.313471178897091	BIOKEY_24	LumA	16	0.686528821102909
Malignant cell	Fibroblast_Stromal	LRPAP1	LRP1	1.0625198	0.0	1.0267043	1.0144374151637874	1.2876557417748558	0.10349324	0.8761973	0.05275165790396557	0.32047806640629195	BIOKEY_24	LumA	20	0.679521933593708
Malignant cell	Mural	CCN1	CAV1	1.2619046	0.0	0.6831335	1.3386019484332345	0.993790401596156	0.06135646	0.852355	0.05275165790396557	0.3236122767631531	BIOKEY_24	LumA	29	0.6763877232368469
Fibroblast_Stromal	Malignant cell	THBS3	ITGA3_ITGB1	0.16870716	0.0	0.02008165	0.4410928889849057	0.3141903689253348	0.0993645	0.49743766	0.3796902848089463	0.32419006323943644	BIOKEY_24	LumA	13	0.6758099367605636
Fibroblast_Stromal	Malignant cell	FN1	ITGAV_ITGB1	1.4116817	0.0	0.6754707	0.9056132851539929	2.1725300497000206	0.051515367	0.8516438	0.05275165790396557	0.329719873963616	BIOKEY_24	LumA	19	0.670280126036384
Mural	Malignant cell	COL4A1	SDC1	1.0544132	0.0	0.7097429	1.2680071893482592	1.379741244954013	0.1694638	0.8547433	0.024070755796801048	0.3313034798586323	BIOKEY_24	LumA	15	0.6686965201413677
Malignant cell	Naive_T	ZG16B	CXCR4	1.0496149	0.0	1.0004221	0.5758107834484981	1.358776907021305	0.08493288	0.87478393	0.09808297846955169	0.3362718511374635	BIOKEY_24	LumA	22	0.6637281488625365
Fibroblast_Stromal	Malignant cell	TIMP2	CD44	1.0489548	0.0	0.7612547	0.8409418336636092	0.8152901635748191	0.023860304	0.859039	0.38171541790800345	0.3372690910428374	BIOKEY_24	LumA	29	0.6627309089571626
CD4_Tconv	Malignant cell	LTB	TNFRSF1A	1.0440607	0.0	0.668906	0.7802585745292704	0.7211746066278122	0.016017219	0.85102576	0.46440661327061605	0.3432772694099754	BIOKEY_24	LumA	19	0.6567227305900246
Malignant cell	Endothelial	CCN1	CAV1	1.2035265	0.0	0.6471319	1.2585923479374561	1.1879220610410766	0.058122937	0.84891576	0.05275165790396557	0.35501272151042307	BIOKEY_24	LumA	25	0.6449872784895769
Malignant cell	CD4_Tconv	CD59	CD2	1.0999955	0.0	0.6460088	0.8466616543649594	0.9060041632774127	0.021434365	0.84880435	0.46440661327061605	0.3568477457525949	BIOKEY_24	LumA	39	0.6431522542474051
Mural	Malignant cell	COL18A1	ITGA3	1.2334697	0.0	0.1844008	1.6323341916883831	1.7724673328554854	0.09727988	0.7499608	0.05275165790396557	0.3762100366655314	BIOKEY_24	LumA	10	0.6237899633344686
Fibroblast_Stromal	Malignant cell	THBS2	ITGA6	0.7185634	0.0	0.18550085	0.9627379622459803	1.239371583566567	0.08179841	0.750518	0.05275165790396557	0.3775743519102992	BIOKEY_24	LumA	16	0.6224256480897008
Macrophage	Malignant cell	APOE	LDLR	1.1179508	0.0	0.18335934	0.8931710460021904	2.0425575015994126	0.08515854	0.7494294	0.05275165790396557	0.37939860934765207	BIOKEY_24	LumA	26	0.620601390652348
Malignant cell	Macrophage	AZGP1	ITGAV	1.6553631	0.0	0.6196864	0.40653888320148013	2.145935564664752	0.05574208	0.8461156	0.3121530126346338	0.37978537955243596	BIOKEY_24	LumA	17	0.620214620447564
Malignant cell	Endothelial	VEGFA	ITGB1	0.8217807	0.0	0.18648688	0.6029821084362641	0.6220948824823732	0.06516442	0.75101405	0.08159512953100817	0.3819930299329209	BIOKEY_24	LumA	16	0.6180069700670792
Malignant cell	Endothelial	CD24	SELP	1.0078359	0.0	0.69189346	1.4533868675389816	1.9183992279636675	0.72728884	0.85315496	0.00409153428899574	0.38692302978794346	BIOKEY_24	LumA	23	0.6130769702120565
Macrophage	Malignant cell	GRN	TNFRSF1A	1.007447	0.0	0.63997424	0.44148719060720676	0.738084798634344	0.02175869	0.84820116	0.46915618588300206	0.3873444677180724	BIOKEY_24	LumA	26	0.6126555322819276
Macrophage	Malignant cell	APOE	SORL1	1.2172023	0.0	0.61026883	0.8981811406786502	2.0095847474675312	0.062639646	0.84511596	0.05275165790396557	0.38818797267722205	BIOKEY_24	LumA	19	0.611812027322778
Fibroblast_Stromal	Malignant cell	COL6A3	ITGA3_ITGB1	1.2662059	0.0	0.1894528	1.1103604431647174	2.1489336646355035	0.12547864	0.7524864	0.047506984524766614	0.3900023292455159	BIOKEY_24	LumA	14	0.6099976707544841
Malignant cell	NK	CD59	CD2	1.0385585	0.0	0.6031246	0.7771833309994957	0.8278952581753902	0.020011485	0.8443437	0.46440661327061605	0.39559878888617017	BIOKEY_24	LumA	34	0.6044012111138298
Malignant cell	Fibroblast_Stromal	GSTP1	EGFR	0.656481	0.0	0.17784837	0.3531030019363196	0.3040927013845593	0.061578576	0.7465532	0.42835353385620334	0.3985947348924699	BIOKEY_24	LumA	18	0.6014052651075301
Malignant cell	Endothelial	FARP2	PLXNA2	0.16511878	0.0	0.022297423	0.7022256488269244	0.3257264314788605	0.1951611	0.51051915	0.35566191374368933	0.40237427345960014	BIOKEY_24	LumA	10	0.5976257265403999
Mural	Malignant cell	FN1	SDC1	0.98794	0.0	0.65385973	0.5898262973316905	0.4617399283906376	0.10454352	0.84957784	0.17175540656092347	0.4116608917587782	BIOKEY_24	LumA	14	0.5883391082412218
CD8_T	Malignant cell	GZMA	PARD3	1.3559787	0.0	0.19630156	1.2276582798629103	1.6481443707551102	0.1009867	0.75577855	0.05275165790396557	0.41179882679727575	BIOKEY_24	LumA	12	0.5882011732027242
Macrophage	Malignant cell	APOE	LSR	1.2115403	0.0	0.58591497	1.0043001854889309	2.187871640649423	0.13173541	0.84243184	0.05275165790396557	0.41274038687173886	BIOKEY_24	LumA	43	0.5872596131282611
Mural	Malignant cell	MFGE8	ITGAV	1.2362424	0.0	0.5828695	1.8286155284116288	1.4725450561901618	0.081001565	0.84208566	0.05275165790396557	0.415119174316129	BIOKEY_24	LumA	11	0.584880825683871
Fibroblast_Stromal	Malignant cell	FN1	ITGA3_ITGB1	1.3183066	0.0	0.19749323	0.9559211686877372	2.2978840488975725	0.07970707	0.7563367	0.05275165790396557	0.4164801222773721	BIOKEY_24	LumA	19	0.5835198777226279
Malignant cell	Mural	GNAI2	CAV1	1.2384856	0.0	0.57936555	1.2773481247850067	1.0939950697056608	0.028832644	0.84168434	0.24533252812029882	0.4198924718300515	BIOKEY_24	LumA	17	0.5801075281699485
Macrophage	Malignant cell	SPP1	ITGAV_ITGB1	0.50565666	0.0	0.19724834	0.7161413612449573	1.3183839908088077	0.10014361	0.7562224	0.05275165790396557	0.4218502088748484	BIOKEY_24	LumA	14	0.5781497911251516
Malignant cell	CD8_T	CD59	CD2	0.99528795	0.0	0.5729211	0.7282491491384643	0.857824213685398	0.01900934	0.8409377	0.46440661327061605	0.4279670409408957	BIOKEY_24	LumA	38	0.5720329590591042
Macrophage	Malignant cell	APOE	LRP6	1.1145606	0.0	0.16877759	0.8763525698853772	2.007735351144715	0.08183736	0.74156874	0.05275165790396557	0.43139987869501917	BIOKEY_24	LumA	17	0.5686001213049808
Fibroblast_Stromal	Malignant cell	COL6A1	ITGA3_ITGB1	1.131979	0.0	0.16873828	1.0741018587473004	1.9381723035194822	0.10622853	0.74154645	0.05275165790396557	0.4315658404641175	BIOKEY_24	LumA	13	0.5684341595358825
Fibroblast_Stromal	Malignant cell	COL6A2	ITGA3_ITGB1	1.3569144	0.0	0.20345137	1.0774465984071635	2.054997007136561	0.090268604	0.7590651	0.05275165790396557	0.4342259852900686	BIOKEY_24	LumA	13	0.5657740147099314
